Code equipement,Libellé equipement,Code domaine,Code famille,Etat de santé,Quantité,IRSI,Typologie,Mode de gestion,Code batiment,Code zone,Code local,Code superviseur,Motif de l'évaluation,Origine date mise en service,Motif si état santé impossible,Modèle,Référence,SME/Développement durable,Code DPGF,Débit d'air (m3/h)-AIR,Pression (bar)-AIR,Puissance (kW)-AIR,Type-AIR,Type-CFA,Type-CFO,Puissance (kW)-CFO,Puissance (kVA)-CFO,Cyce (nbr de démarrage)-CFO,Nature diélectrique-CFO,Alimentation (V)-CFO,Type d'éclairage-CFO,Diélectrique transfo. (I)-CFO,Batterie (nbr)-CFO,Anti déflagrant-CFO,Type de batterie-CFO,Programmation-CFO,Zone desservie-CFO,Puissance transormateur (kVA)-CFO,Type de télécommande-CFO,Puissance souscrite-CFO,Tension altérnateur (V)-CFO,Horaire de fonctionnement-CFO,Sortie source centrale (V)-CFO,Puissance source centrale (W)-CFO,Type-CVC,Débit d'air (m3/h)-CVC,Débit d'eau (m3/h)-CVC,Régime eau E/S (°C)-CVC,Régime air E/S (°C)-CVC,Type de fluide frigorignène-CVC,Charge fluide (kg)-CVC,Pilotage-CVC,Type de régulation-CVC,Puissance (kW)-CVC,Régulation-CVC,Horaire de fin-CVC,Unité de stockage-CVC,Capacité cuve (m3)-CVC,Alarme cuve-CVC,Pression (bar)-CVC,Puissance thermique (kW)-CVC,Type de pré-filtration-CVC,Puissance frigorifique (kW)-CVC,Puissance therm. évacuée (kW)-CVC,Pulvériation d'eau-CVC,Type de filtration-CVC,Type de programmation-CVC,Type de reversibilité-CVC,Caractéristique-CVC,Type-ESV,Type-FAC,Pilotage à distance-GTB,Nombre de points-GTB,Autres-GTB,Mobilité-LEV,Niveaux (nbr)-LEV,Course (m)-LEV,Vitesse (m/s)-LEV,Charge (kg)-LEV,Portes vantaux (nbr)-LEV,Nombre de vitesse-LEV,N° ref. fournisseur-LEV,Type-OUV,Type-PAU,Portes vantaux (nbr)-PAU,Hauteur (m)-PAU,Largeur (m)-PAU,N° ref. fournisseur-PAU,Type de motorisation-PAU,Type-PIE,Diamètre RIA (mm)-PIE,Longueur du tuyau (m)-PIE,Pression (bar)-PIE,Type de commande-PIE,Modèle commande-PIE,Type de gaz-PIE,Volume bouteilles-PIE,Nombre de bouteilles-PIE,Débit d'eau (m3/h)-PIE,Puissance surpresseur (kW)-PIE,Nombre de niveaux-PIE,Nombre de prises doubles-PIE,Nombre de prises simples-PIE,Diamètre robinet (mm)-PIE,Type-PLB,Type de filtration-PLB,Débit d'eau (m3/h)-PLB,Puissance (kW)-PLB,Puissance totale (kW)-PLB,Régime eau E/S (°C)-PLB,Capacité (L)-PLB,Capacité (m3)-PLB,Calorifugeage réseau-PLB,Type-POR,Type-SOE,Type-SSI,Nombre de zone-SSI,Mode de transmission-SSI,Type-SUP,Surface (m2)-TOI,Type-VRD,Type de réseau-VRD,Equipment commun/privatif,Fiabilité date mise en service,Organe vital,Adressable-CFO,Accessibilité (hauteur)-CFO,Coupure locale-CFO,Télécommande-CFO,Type de flux-CVC,Adiabétique-CVC,Type de débit-CVC,Batterie chaude-CVC,Batterie froide-CVC,Recyclage-CVC,Thermostatique-CVC,Composition (matière)-CVC,Récupération de chaleur-CVC,Type-GTB,CVC-GTB,Eclairages-GTB,Stores-GTB,Type-LEV,Type de portes palière-LEV,Stores-PAU,Type d'automatisme-PAU,Modèle extincteur-PIE,Commande fermeture-PIE,Commande ouverture-PIE,Mode ouverture-PIE,Stockage-PLB,Adressable-SSI,Accessibilité-TOI,Niveau equipement,Quantite,Code statut,Libelle statut,Equipement règlementaire,Niveau Equipement1,statut_site
26397-PLB-CEAU-004,Compteur d’eau tous types,PLB,CEAU,,1.0,230615,BP,MONO,263971.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,inactif
21262-CVC-PLRY-001,panneau rayonnant,CVC,PLRY,,1.0,240068,PDC,MONO,212621.0,,,M52,,,,Atlantic ,514110,,CVC31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
21262-CVC-PLRY-002,panneau rayonnant,CVC,PLRY,,1.0,240068,PDC,MONO,212621.0,,,M52,,,,,,,CVC31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
21262-CVC-PLRY-003,panneau rayonnant,CVC,PLRY,,1.0,240068,PDC,MONO,212621.0,,,M52,,,,,,,CVC31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29801-PLB-CEAU-001,Compteur d’eau tous types,PLB,CEAU,,1.0,403397,BP,MONO,298011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29801-PLB-CEAU-002,Compteur d’eau tous types,PLB,CEAU,,1.0,403397,BP,MONO,298011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29801-PLB-CEAU-003,Compteur d’eau tous types,PLB,CEAU,,1.0,403397,BP,MONO,298011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29801-PLB-CEAU-004,Compteur d’eau tous types,PLB,CEAU,,1.0,403397,BP,MONO,298011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29801-PLB-CEAU-005,Compteur d’eau tous types,PLB,CEAU,,1.0,403397,BP,MONO,298011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29801-PLB-CEAU-006,Compteur d’eau tous types,PLB,CEAU,,1.0,403397,BP,MONO,298011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29801-PLB-CEAU-007,Compteur d’eau tous types,PLB,CEAU,,1.0,403397,BP,MONO,298011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29801-PLB-CEAU-008,Compteur d’eau tous types,PLB,CEAU,,1.0,403397,BP,MONO,298011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
26001-PLB-CEAU-001,Compteur d’eau tous types,PLB,CEAU,,1.0,409204,PDC,BDS,260011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
26001-PLB-CEAU-002,Compteur d’eau tous types,PLB,CEAU,,1.0,409204,PDC,BDS,260011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
26001-PLB-CEAU-003,Compteur d’eau tous types,PLB,CEAU,,1.0,409204,PDC,BDS,260011.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
27786-PLB-CEAU-003,Compteur d’eau tous types,PLB,CEAU,,1.0,472014,BP,BDS,277861.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
27786-PLB-CEAU-004,Compteur d’eau tous types,PLB,CEAU,,1.0,472014,BP,BDS,277861.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
12317-PLB-CEAU-003,Compteur d’eau tous types,PLB,CEAU,,1.0,640241,PDC,BDS,123171.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
12317-PLB-CEAU-004,Compteur d’eau tous types,PLB,CEAU,,1.0,640241,PDC,BDS,123171.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11417-PLB-CEAU-002,Compteur d’eau tous types,PLB,CEAU,,1.0,643931,PDC,BDS,114171.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,inactif
11417-PLB-CEAU-003,Compteur d’eau tous types,PLB,CEAU,,1.0,643931,PDC,BDS,114171.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,inactif
11417-PLB-CEAU-004,Compteur d’eau tous types,PLB,CEAU,,1.0,643931,PDC,BDS,114171.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,inactif
11723-CVC-ARCL-001,Armoire de climatisation à détente directe,CVC,ARCL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,Lg,Po5ah,,CVC100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-ARCL-002,Armoire de climatisation à détente directe,CVC,ARCL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,Lg,Po5ah,,CVC100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-ARCL-003,Armoire de climatisation à détente directe,CVC,ARCL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,Lg,Po5ah,,CVC100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PLB-CEAU-002,Compteur d’eau tous types,PLB,CEAU,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PLB-CEAU-003,Compteur d’eau tous types,PLB,CEAU,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PLB-CEAU-004,Compteur d’eau tous types,PLB,CEAU,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PLB-CEAU-005,Compteur d’eau tous types,PLB,CEAU,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PLB-ADOU-001,Adoucisseur,PLB,ADOU,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PLB-ADOU-002,Adoucisseur,PLB,ADOU,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PLB-PCIR-005,Pompe simple sur réseau primaire,PLB,PCIR,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PLB-PCIR-006,Pompe simple sur réseau primaire,PLB,PCIR,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
16794-PLB-CEAU-001,Compteur d’eau tous types,PLB,CEAU,,1.0,871131,BP,MONO,167941.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
16794-PLB-CEAU-002,Compteur d’eau tous types,PLB,CEAU,,1.0,871131,BP,MONO,167941.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-PLB-CEAU-002,Compteur d’eau tous types,PLB,CEAU,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-PLB-CEAU-003,Compteur d’eau tous types,PLB,CEAU,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-PLB-BREP-001,"Bassin de prévention, d'orage ou récup.EP",PLB,BREP,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-PLB-BREP-002,"Bassin de prévention, d'orage ou récup.EP",PLB,BREP,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-001,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-002,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-003,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-004,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-005,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-006,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-007,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-008,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-009,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-010,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-011,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
29600-CVC-PLRY-012,Plafond rayonnant à eau chaude ou électrique,CVC,PLRY,,1.0,874657,PDC,MONO,296001.0,,,M52,,,,,,,CVC33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
